-2.87,106.14,8:03:46 AM,20170617,BANGKA BELITUNG,BANGKA SELATAN,PAYUNG,BATU BETUMPANG
-2.7,105.93,7:57:54 AM,20170705,BANGKA BELITUNG,BANGKA SELATAN,SIMPANG RIMBA,GUDANG
-3,106.81,8:07:28 AM,20170817,BANGKA BELITUNG,BANGKA SELATAN,LEPAR PONGOK,PENUTUK
-1.99,105.55,7:55:45 AM,20170818,BANGKA BELITUNG,BANGKA BARAT,SIMPANG TERITIP,PERS IBUL
-1.95,105.585,7:55:45 AM,20170818,BANGKA BELITUNG,BANGKA BARAT,TEMPILANG,TANJUNGNIUR
-2.71,107.7,7:44:30 AM,20170819,BANGKA BELITUNG,BELITUNG,TANJUNG PANDAN,AIR MERBAU
-1.92,105.54,7:44:30 AM,20170819,BANGKA BELITUNG,BANGKA BARAT,KELAPA,PERS TERENTANG
-3.1,107.94,7:44:30 AM,20170819,BANGKA BELITUNG,BELITUNG TIMUR,DENDANG,SIMPANG PESAK
-2.46,106.18,8:32:27 AM,20170910,BANGKA BELITUNG,BANGKA TENGAH,PANGKALAN BARU,PERS BELILIK
-1.638,105.425,7:36:50 AM,20170915,BANGKA BELITUNG,BANGKA BARAT,JEBUS,KETAP
-2.52,106.1,8:21:11 AM,20170911,BANGKA BELITUNG,BANGKA SELATAN,PAYUNG,MALIK
-2.57,106.44,8:16:04 AM,20170825,BANGKA BELITUNG,BANGKA SELATAN,AIR GEGAS,AIR BARA
-1.99,105.48,8:03:58 AM,20170826,BANGKA BELITUNG,BANGKA BARAT,SIMPANG TERITIP,BERANG
-2.005,105.43,8:03:58 AM,20170826,BANGKA BELITUNG,BANGKA BARAT,SIMPANG TERITIP,SIMPANG TIGA
-2.64,106.065,8:03:58 AM,20170826,BANGKA BELITUNG,BANGKA SELATAN,SIMPANG RIMBA,JELUTUNG II
-2.92,106.54,7:53:03 AM,20170827,BANGKA BELITUNG,BANGKA SELATAN,TOBOALI,KEPOH
-2.91,107.76,7:53:03 AM,20170827,BANGKA BELITUNG,BELITUNG,DENDANG,NYURUK
-2.91,106.795,8:10:20 AM,20170912,BANGKA BELITUNG,BANGKA SELATAN,LEPAR PONGOK,TANJUNG SANGKAR
-2.82,106.285,8:10:20 AM,20170912,BANGKA BELITUNG,BANGKA SELATAN,AIR GEGAS,DELAS
-2.76,106.43,8:10:20 AM,20170912,BANGKA BELITUNG,BANGKA SELATAN,AIR GEGAS,BENCAH
-2.55,106.61,8:10:20 AM,20170912,BANGKA BELITUNG,BANGKA TENGAH,KOBA,PERS LUBUK BESAR
-2.03,105.31,8:10:20 AM,20170912,BANGKA BELITUNG,BANGKA BARAT,SIMPANG TERITIP,MAYANG
-2.005,105.42,8:10:20 AM,20170912,BANGKA BELITUNG,BANGKA BARAT,SIMPANG TERITIP,SIMPANG TIGA
-1.71,105.77,8:10:20 AM,20170912,BANGKA BELITUNG,BANGKA,BELINYU,PERS RIDING PANJANG
-2.93,106.38,8:10:20 AM,20170912,BANGKA BELITUNG,BANGKA SELATAN,TOBOALI,RIAS
-3.22,107.615,8:10:20 AM,20170912,BANGKA BELITUNG,BELITUNG,MEMBALONG,MEMBALONG
-2.98,107.97,8:10:20 AM,20170912,BANGKA BELITUNG,BELITUNG TIMUR,GANTUNG,JANGKAR ASAM
-2.94,107.77,8:10:20 AM,20170912,BANGKA BELITUNG,BELITUNG,MEMBALONG,BANTAN
-1.97,105.385,7:58:50 AM,20170913,BANGKA BELITUNG,BANGKA BARAT,SIMPANG TERITIP,PERS SIMPANG GUNG
-2.36,106.075,7:58:50 AM,20170913,BANGKA BELITUNG,BANGKA TENGAH,PANGKALAN BARU,AIRMESU
-2,105.93,7:58:50 AM,20170913,BANGKA BELITUNG,BANGKA,PUDING BESAR,PUDINGBESAR
-3.01,107.62,8:12:49 AM,20170903,BANGKA BELITUNG,BELITUNG,MEMBALONG,LASSAR
-3.18,107.655,8:12:49 AM,20170903,BANGKA BELITUNG,BELITUNG,MEMBALONG,MENTIGI
-3.08,107.73,8:12:49 AM,20170903,BANGKA BELITUNG,BELITUNG,MEMBALONG,MEMBALONG
-1.82,105.505,8:12:49 AM,20170903,BANGKA BELITUNG,BANGKA BARAT,SIMPANG TERITIP,PERADONG
-1.745,105.59,8:12:49 AM,20170903,BANGKA BELITUNG,BANGKA BARAT,JEBUS,RUKAM
-1.72,105.525,8:12:49 AM,20170903,BANGKA BELITUNG,BANGKA BARAT,JEBUS,RANGGI/ASAM
-1.99,105.51,8:12:49 AM,20170903,BANGKA BELITUNG,BANGKA BARAT,SIMPANG TERITIP,BERANG
-2.14,105.89,8:12:49 AM,20170903,BANGKA BELITUNG,BANGKA,MENDO BARAT,PAYABENUA
-2.03,105.79,8:12:49 AM,20170903,BANGKA BELITUNG,BANGKA,PUDING BESAR,KOTAWARINGIN
-2.01,105.78,8:12:49 AM,20170903,BANGKA BELITUNG,BANGKA,PUDING BESAR,KOTAWARINGIN
-2,105.865,8:12:49 AM,20170903,BANGKA BELITUNG,BANGKA,PUDING BESAR,NIBUNG
-1.91,105.54,8:12:49 AM,20170903,BANGKA BELITUNG,BANGKA BARAT,KELAPA,PERS TERENTANG
-1.825,105.62,8:12:49 AM,20170903,BANGKA BELITUNG,BANGKA BARAT,KELAPA,DENDANG
-2.38,106.14,8:12:49 AM,20170903,BANGKA BELITUNG,BANGKA TENGAH,PANGKALAN BARU,CAMBAI
-2.78,106.29,8:12:49 AM,20170903,BANGKA BELITUNG,BANGKA SELATAN,AIR GEGAS,DELAS
-2.73,106.44,8:12:49 AM,20170903,BANGKA BELITUNG,BANGKA SELATAN,AIR GEGAS,AIRGEGAS
-2.66,106.395,8:12:49 AM,20170903,BANGKA BELITUNG,BANGKA SELATAN,AIR GEGAS,NANGKA
-1.65,105.465,8:12:49 AM,20170903,BANGKA BELITUNG,BANGKA BARAT,JEBUS,PERS AIR GANTANG
-2.99,107.92,8:12:49 AM,20170903,BANGKA BELITUNG,BELITUNG TIMUR,DENDANG,JANGKANG
-2.99,107.68,8:12:49 AM,20170903,BANGKA BELITUNG,BELITUNG,MEMBALONG,LASSAR
-2.88,107.86,8:12:49 AM,20170903,BANGKA BELITUNG,BELITUNG TIMUR,BADAU,BADAU
-2.88,107.83,8:12:49 AM,20170903,BANGKA BELITUNG,BELITUNG TIMUR,BADAU,BADAU
-2.84,107.76,8:12:49 AM,20170903,BANGKA BELITUNG,BELITUNG,BADAU,BADAU
-1.95,105.37,7:52:17 AM,20170723,BANGKA BELITUNG,BANGKA BARAT,SIMPANG TERITIP,PERS SIMPANG GUNG
-1.995,105.18,7:52:17 AM,20170723,BANGKA BELITUNG,BANGKA BARAT,MENTOK,AIR PUTIH
-2.81,107.8,8:01:53 AM,20170904,BANGKA BELITUNG,BELITUNG,BADAU,BADAU
-3.14,107.74,8:12:29 AM,20170730,BANGKA BELITUNG,BELITUNG,MEMBALONG,MEMBALONG
-1.55,105.755,8:12:29 AM,20170730,BANGKA BELITUNG,BANGKA,BELINYU,BUKIT KETOK
-1.93,105.32,8:12:29 AM,20170730,BANGKA BELITUNG,BANGKA BARAT,SIMPANG TERITIP,MAYANG
-2.69,105.93,7:49:39 AM,20170801,BANGKA BELITUNG,BANGKA SELATAN,SIMPANG RIMBA,GUDANG
-1.815,105.455,7:49:39 AM,20170801,BANGKA BELITUNG,BANGKA BARAT,SIMPANG TERITIP,AIRNYATOH
-2.99,107.57,7:50:38 AM,20170905,BANGKA BELITUNG,BELITUNG,MEMBALONG,LASSAR
-2.08,105.755,7:50:38 AM,20170905,BANGKA BELITUNG,BANGKA,TEMPILANG,BUYAN KELUMBI
-2.32,105.9,7:50:38 AM,20170905,BANGKA BELITUNG,BANGKA TENGAH,MENDO BARAT,PENAGAN
-2.12,105.94,7:50:38 AM,20170905,BANGKA BELITUNG,BANGKA,MENDO BARAT,KEMUJA
-1.905,105.52,7:50:38 AM,20170905,BANGKA BELITUNG,BANGKA BARAT,SIMPANG TERITIP,PERS IBUL
-1.88,105.415,8:10:16 AM,20170808,BANGKA BELITUNG,BANGKA BARAT,SIMPANG TERITIP,PERADONG
-3.22,107.625,7:59:15 AM,20170809,BANGKA BELITUNG,BELITUNG,MEMBALONG,MEMBALONG
-2.13,105.94,8:21:55 AM,20171016,BANGKA BELITUNG,BANGKA,MENDO BARAT,PETALING
-2.76,106.3,8:21:55 AM,20171016,BANGKA BELITUNG,BANGKA SELATAN,AIR GEGAS,DELAS
-2.46,106.04,8:21:55 AM,20171016,BANGKA BELITUNG,BANGKA TENGAH,SUNGAI SELAN,KEMINGKING
-2.32,106.045,8:10:23 AM,20171017,BANGKA BELITUNG,BANGKA TENGAH,PANGKALAN BARU,MANGKOL
-2.04,106,8:10:23 AM,20171017,BANGKA BELITUNG,BANGKA,PEMALI,SEMPAN
-2.56,106.075,8:10:23 AM,20171017,BANGKA BELITUNG,BANGKA SELATAN,PAYUNG,PANGKALBULUH
-2.02,105.99,8:10:23 AM,20171017,BANGKA BELITUNG,BANGKA,PUDING BESAR,PERS KAYU BESI
-1.76,105.64,8:07:24 AM,20171026,BANGKA BELITUNG,BANGKA BARAT,JEBUS,RUKAM
-2.02,105.41,8:29:55 AM,20170919,BANGKA BELITUNG,BANGKA BARAT,SIMPANG TERITIP,SIMPANG TIGA
-2.77,106.43,8:18:06 AM,20170920,BANGKA BELITUNG,BANGKA SELATAN,AIR GEGAS,BENCAH
-2.78,107.78,8:18:06 AM,20170920,BANGKA BELITUNG,BELITUNG,TANJUNG PANDAN,BULUH TUMBANG
-2.7,106.04,8:18:06 AM,20170920,BANGKA BELITUNG,BANGKA SELATAN,SIMPANG RIMBA,JELUTUNG II
-2.825,106.485,8:18:06 AM,20170920,BANGKA BELITUNG,BANGKA SELATAN,AIR GEGAS,BENCAH
-2.05,105.73,8:18:06 AM,20170920,BANGKA BELITUNG,BANGKA,TEMPILANG,SANGKU
-2.76,106.475,8:18:06 AM,20170920,BANGKA BELITUNG,BANGKA SELATAN,AIR GEGAS,BENCAH
-2.6,106.68,8:18:06 AM,20170920,BANGKA BELITUNG,BANGKA TENGAH,KOBA,BATU BERIGA
-3.16,107.745,8:07:47 AM,20170921,BANGKA BELITUNG,BELITUNG,MEMBALONG,GUNUNG RITING
-3.055,107.925,7:56:00 AM,20170922,BANGKA BELITUNG,BELITUNG TIMUR,DENDANG,JANGKANG
-2.71,106.11,8:18:43 AM,20171025,BANGKA BELITUNG,BANGKA SELATAN,PAYUNG,BEDENGUNG
-2.695,106.595,8:15:16 AM,20170929,BANGKA BELITUNG,BANGKA SELATAN,KOBA,PERS LUBUK BESAR
-2.98,107.96,8:05:16 AM,20170930,BANGKA BELITUNG,BELITUNG TIMUR,DENDANG,JANGKANG
-2.58,106.6,8:05:16 AM,20170930,BANGKA BELITUNG,BANGKA TENGAH,KOBA,PERS LUBUK BESAR
-2.693,106.18,7:41:29 AM,20171002,BANGKA BELITUNG,BANGKA SELATAN,PAYUNG,BEDENGUNG
-2.74,106.55,7:38:43 AM,20171011,BANGKA BELITUNG,BANGKA SELATAN,AIR GEGAS,PERS TEPUS
-1.99,105.545,8:32:32 AM,20171015,BANGKA BELITUNG,BANGKA BARAT,SIMPANG TERITIP,PERS IBUL
-2.24,105.96,8:21:55 AM,20171016,BANGKA BELITUNG,BANGKA TENGAH,MENDO BARAT,PERS RUKAM
-2.81,106.16,8:38:30 AM,20171101,BANGKA BELITUNG,BANGKA SELATAN,PAYUNG,FAJAR INDAH
-2.6,106.015,8:20:16 AM,20170204,BANGKA BELITUNG,BANGKA SELATAN,SIMPANG RIMBA,GUDANG
-2.75,106.285,8:05:08 AM,20170205,BANGKA BELITUNG,BANGKA SELATAN,AIR GEGAS,DELAS
-3.655,102.655,7:40:03 AM,20170216,BENGKULU,KEPAHIANG,KEPAHIANG,IMIGRASI PERMU
-3.185,101.85,7:54:58 AM,20170609,BENGKULU,BENGKULU UTARA,NAPAL PUTIH,AIR LELANGI
-3.7,102.37,8:08:17 AM,20170312,BENGKULU,BENGKULU TENGAH,PONDOK KELAPA,DUSUN ANYAR
-3.3,102.38,7:55:34 AM,20170313,BENGKULU,LEBONG,RIMBO PENGADANG,HUTAN
-3.16,102.13,7:55:34 AM,20170313,BENGKULU,LEBONG,LEBONG ATAS,KOTA BARU SANTAN
-3.73,102.345,8:09:46 AM,20170303,BENGKULU,BENGKULU TENGAH,PONDOK KELAPA,TANJUNG TERDANA
-3.013,101.76,8:14:42 AM,20170721,BENGKULU,BENGKULU UTARA,PUTRI HIJAU,HUTAN
-2.84,101.46,8:03:18 AM,20170722,BENGKULU,MUKO-MUKO,PUTRI HIJAU,HUTAN
-3.84,102.4,8:29:55 AM,20170919,BENGKULU,BENGKULU TENGAH,TALANG EMPAT,LAGAN BUNGIN
-3.4,102.21,7:45:48 AM,20170314,BENGKULU,BENGKULU UTARA,ARGA MAKMUR,RAMA AGUNG
-2.91,101.56,8:13:45 AM,20170329,BENGKULU,MUKO-MUKO,PUTRI HIJAU,HUTAN
-5.4,102.355,8:00:22 AM,20171218,BENGKULU,BENGKULU UTARA,ENGGANO,KHAYAPU
-3.98,102.67,7:28:58 AM,20170113,BENGKULU,SELUMA,SELUMA,SELINGSINGAN
-3.99,102.72,7:28:58 AM,20170113,BENGKULU,SELUMA,TALO,GIRI NANTO
-3.55,102.6,7:28:58 AM,20170113,BENGKULU,KEPAHIANG,UJAN MAS,BUMI SARI
-3.18,102.14,7:49:14 AM,20170120,BENGKULU,LEBONG,LEBONG ATAS,PELABI
-2.89,101.555,7:49:14 AM,20170120,BENGKULU,MUKO-MUKO,PUTRI HIJAU,HUTAN
-3.4,102.17,7:49:14 AM,20170120,BENGKULU,BENGKULU UTARA,ARGA MAKMUR,GUNUNG SELAM
-3.735,102.345,7:49:14 AM,20170120,BENGKULU,BENGKULU TENGAH,PONDOK KELAPA,TANJUNG TERDANA
-3.22,102.12,7:49:14 AM,20170120,BENGKULU,BENGKULU UTARA,PADANG JAYA,LUBUK BANYAU
-2.16,102.57,8:06:51 AM,20170425,JAMBI,MERANGIN,SAROLANGUN,TANJUNG
-1.02,102.18,8:15:42 AM,20170503,JAMBI,TEBO,VII KOTO,UPT.SUNGAI KARANG
-1.39,102.47,8:15:42 AM,20170503,JAMBI,TEBO,SUMAY,LEMBAK BUNGUR
-1.08,101.945,8:05:15 AM,20170504,JAMBI,TEBO,VII KOTO,TELUK KAYU PUTIH
-0.94,101.91,8:13:38 AM,20170512,JAMBI,TEBO,VII KOTO,TELUK KAYU PUTIH
-2.58,102.055,8:17:31 AM,20170607,JAMBI,MERANGIN,JANGKAT,BERINGIN TINGGI
-1.22,102.33,7:52:14 AM,20170618,JAMBI,TEBO,TEBO ULU,BATANG SUMAY III
-2.14,103.105,8:12:17 AM,20170625,JAMBI,SAROLANGUN,MANDIANGIN,GURUH BARU
-2.17,101.49,7:55:34 AM,20170313,JAMBI,KERINCI,KELILING DANAU,KOTO DIAN
-2.14,101.482,7:55:34 AM,20170313,JAMBI,KERINCI,KELILING DANAU,SEMERAP
-0.94,102,8:32:27 AM,20170910,JAMBI,TEBO,VII KOTO,MALAKO KECIL
-2.03,102.083,8:10:20 AM,20170912,JAMBI,MERANGIN,BANGKO,NALO BARU
-2.15,103.08,8:10:20 AM,20170912,JAMBI,SAROLANGUN,MANDIANGIN,GURUH BARU
-1.71,104.33,7:58:50 AM,20170913,JAMBI,MUAROJAMBI,KUMPEH,SUNGAI BUNGUR
-1,102.27,8:26:29 AM,20170720,JAMBI,TEBO,VII KOTO,PASEBAN
-0.965,102.28,8:26:29 AM,20170720,JAMBI,TEBO,SUMAY,PEMAYONGAN
-2.21,103.13,8:26:29 AM,20170720,JAMBI,SAROLANGUN,MANDIANGIN,SUNGAI BUTANG
-2.21,103.1,8:26:29 AM,20170720,JAMBI,SAROLANGUN,MANDIANGIN,GURUH BARU
-1.81,102.71,8:26:29 AM,20170720,JAMBI,BATANGHARI,MARO SEBO ULU,BATU SAWAR
-1.36,102.69,8:26:29 AM,20170720,JAMBI,TEBO,TEBO ILIR,LUBUK MANDARASAH
